,Unnamed: 0,word,pictogram_id,synset,word_senses,
2183,2183,table,3129,03892728-n,parsons_table%1:06:00::,
2185,2185,snowman,3131,04251983-n,snowman%1:06:00::,
2191,2191,snowfall,3135,15043763-n,snow%1:27:00::,
2222,2222,root,3148,13125117-n,root%1:20:00::,
2236,2236,banana tree,3144,12352287-n,banana%1:20:00::,
2246,2246,submersible,3157,04348359-n,submersible%1:06:01::,
2248,2248,submersible,3157,04347754-n,submarine%1:06:00::,
2257,2257,rose,3151,12620196-n,rose%1:20:00::,
2259,2259,earth,3160,09335240-n,land%1:17:01::,
2261,2261,earth,3160,14844693-n,dirt%1:27:01::,
2286,2286,horseman,3169,10185793-n,horseman%1:18:00::,
2288,2288,cup,3162,04487996-n,trophy%1:06:00::,
2290,2290,cup,3162,03147901-n,cup%1:06:01::,
2291,2291,almond,3174,12645174-n,almond%1:20:00::,
2303,2303,dusk,3176,00312380-v,darken%2:30:00::,
2305,2305,*,3178,06828389-n,asterisk%1:10:00::,
2307,2307,yacht,3172,04610013-n,yacht%1:06:00::,
2311,2311,Y,3171,01467700-a,uppercase%3:00:00::,
2314,2314,cherry tree,3184,12641413-n,cherry%1:20:00::,
2315,2315,cherry tree,3184,12641931-n,wild_cherry%1:20:00::,
2319,2319,poplar,3185,12731401-n,poplar%1:20:00::,
2320,2320,poplar,3185,12732491-n,black_poplar%1:20:00::,
2321,2321,plum tree,3186,12638218-n,plum%1:20:00::,
2324,2324,coconut tree,3188,12587803-n,coconut%1:20:01::,
2326,2326,coconut tree,3188,12582231-n,palm%1:20:00::,
2329,2329,deck of cards,3182,07956721-n,pack_of_cards%1:14:00::,
2332,2332,deck of cards,3182,00494768-n,poker%1:04:00::,
2334,2334,",",3189,06842852-n,comma%1:10:00::,
2338,2338,camper van,3180,03776460-n,mobile_home%1:06:00::,
2346,2346,camper van,3180,02946348-n,camper%1:06:00::,
2354,2354,inhumation,3195,07451687-n,burial%1:11:00::,
2356,2356,checkers,3192,00502952-n,checkers%1:04:00::,
2363,2363,-,3200,06843148-n,hyphen%1:10:00::,
2371,2371,fig tree,3201,12401684-n,fig%1:20:00::,
2374,2374,"""",3190,06844199-n,quote%1:10:00::,
2378,2378,harvester,3191,03496892-n,harvester%1:06:00::,
2381,2381,MPV,3206,03770679-n,minivan%1:06:00::,
2382,2382,peach tree,3205,12648045-n,peach%1:20:00::,
2386,2386,orange tree,3209,12708293-n,orange%1:20:00::,
2387,2387,apple tree,3203,12633638-n,apple_tree%1:20:00::,
2398,2398,pear tree,3214,12651611-n,pear%1:20:00::,
2402,2402,weeping willow,3219,12724942-n,willow%1:20:00::,
2404,2404,weeping willow,3219,12726670-n,weeping_willow%1:20:00::,
2409,2409,alpinist,3207,10334567-n,mountaineer%1:18:00::,
2417,2417,alpinist,3207,09929298-n,climber%1:18:00::,
2421,2421,full stop,3218,06843520-n,period%1:10:00::,
2429,2429,full stop,3218,06812289-n,decimal_point%1:10:00::,
2431,2431,+,3220,06811986-n,plus_sign%1:10:00::,
2433,2433,+,3220,06811625-n,sign%1:10:04::,
2440,2440,pine,3216,11608250-n,pine%1:20:00::,
2445,2445,springboard,3224,04288673-n,springboard%1:06:00::,
2452,2452,4WD,3223,03389761-n,four-wheel_drive%1:06:01::,
2459,2459,smock,3229,03863262-n,overall%1:06:02::,
2460,2460,saucepan,3231,04138977-n,saucepan%1:06:00::,
2462,2462,bottle opener,3226,02877962-n,bottle_opener%1:06:00::,
2464,2464,vacuum cleaner,3227,04517823-n,vacuum%1:06:00::,
2470,2470,coat tree,3242,03051396-n,clothes_tree%1:06:00::,
2477,2477,folder,3233,03376279-n,folder%1:06:00::,
2494,2494,beachball,3241,02814224-n,beachball%1:06:00::,
2501,2501,cluster,3247,07959943-n,bunch%1:14:00::,
2506,2506,hula-hoop,3253,03533972-n,hoop%1:06:00::,
2517,2517,phone box,3258,04401680-n,phone_booth%1:06:00::,
2519,2519,mandolin,3256,03716966-n,mandolin%1:06:00::,
2525,2525,bowl,3257,04130447-n,salad_plate%1:06:00::,
2527,2527,aerial,3252,02715229-n,antenna%1:06:00::,
2529,2529,boiler,3259,03423479-n,gas_heater%1:06:00::,
2531,2531,boiler,3259,03612814-n,kettle%1:06:00::,
2534,2534,cushion,3264,03151500-n,cushion%1:06:00::,
2536,2536,stag,3263,02430045-n,deer%1:05:00::,
2538,2538,stag,3263,02431122-n,red_deer%1:05:00::,
2540,2540,stag,3263,02430559-n,stag%1:05:00::,
2544,2544,wrinkle,3254,01277784-v,furrow%2:35:01::,
2546,2546,wrinkle,3254,00564857-v,rumple%2:30:10::,
2565,2565,juicer,3270,04059516-n,reamer%1:06:01::,
2566,2566,lock,3261,03682487-n,lock%1:06:00::,
2568,2568,fountain,3274,03388043-n,fountain%1:06:02::,
2569,2569,van,3275,04520382-n,van%1:06:01::,
2576,2576,dinghy,3277,03199901-n,dinghy%1:06:00::,
2578,2578,legging,3278,04434932-n,tights%1:06:00::,
2580,2580,legging,3278,03655072-n,legging%1:06:00::,
2581,2581,bookshelf,3279,02871439-n,bookshelf%1:06:00::,
2584,2584,framed photo,3281,03931765-n,picture_frame%1:06:00::,
2588,2588,blood sausage,3284,07676121-n,blood_sausage%1:13:00::,
2590,2590,mould,3283,01697027-v,model%2:36:00::,
2591,2591,mold,3283,01697027-v,mold%2:36:02::,
2596,2596,puppet,3282,04025130-n,puppet%1:06:00::,
2600,2600,hanger,3286,03057920-n,coat_hanger%1:06:00::,
2602,2602,hanger,3286,03490884-n,hanger%1:06:00::,
2604,2604,radiator,3288,04041069-n,radiator%1:06:02::,
2605,2605,stool,3291,04326896-n,stool%1:06:00::,
2608,2608,jacket,3296,04222307-n,single-breasted_jacket%1:06:00::,
2616,2616,feel,3293,01206849-v,touch%2:35:04::,
2632,2632,scarab,3301,02164464-n,beetle%1:05:00::,
2634,2634,scarab,3301,02172518-n,scarab%1:05:00::,
2637,2637,thimble,3303,04423845-n,thimble%1:06:00::,
2640,2640,hairband,3304,02785365-n,band%1:06:05::,
2643,2643,hairband,3304,02784732-n,stripe%1:06:00::,
2648,2648,towel ring,3292,04460038-n,towel_ring%1:06:00::,
2649,2649,handcuff,3307,03484576-n,handcuff%1:06:00::,
2653,2653,salami,3290,07677747-n,salami%1:13:00::,
2654,2654,stomach,3309,05395690-n,stomach%1:08:00::,
2662,2662,treat,3302,00081725-v,cure%2:29:00::,
2676,2676,sea star,3310,02317335-n,starfish%1:05:00::,
2682,2682,jar,3322,03725600-n,mason_jar%1:06:00::,
2687,2687,streetlamp,3314,04335886-n,streetlight%1:06:00::,
2691,2691,streetlamp,3314,03637181-n,lamppost%1:06:00::,
2693,2693,fire extinguisher,3311,03345837-n,fire_extinguisher%1:06:00::,
2698,2698,flamingo,3316,02007558-n,flamingo%1:05:00::,
2699,2699,mop,3324,04367480-n,mop%1:06:00::,
2701,2701,forehead,3326,05602548-n,forehead%1:08:00::,
2702,2702,brow,3326,05602548-n,brow%1:08:00::,
2714,2714,pharynx,3332,05547508-n,throat%1:08:00::,
2717,2717,dark glasses,3330,04356056-n,sunglasses%1:06:00::,
2720,2720,gull,3334,02041246-n,seagull%1:05:00::,
2724,2724,liquid soap,3335,03677231-n,liquid_soap%1:06:00::,
2725,2725,swallow,3336,01594372-n,swallow%1:05:00::,
2730,2730,grey,3340,00389310-s,grey%5:00:00:achromatic:00,
2731,2731,gray,3340,00389310-s,gray%5:00:00:achromatic:00,
2739,2739,hamster,3346,02342885-n,hamster%1:05:00::,
2742,2742,guard,3342,08215603-n,guard%1:14:00::,
2766,2766,Popsicle,3348,07615774-n,lollipop%1:13:02::,
2768,2768,knitting needles,3353,03625646-n,knitting_needle%1:06:00::,
2770,2770,knitting needles,3353,03132879-n,crochet%1:06:00::,
2784,2784,barrette,3360,03476684-n,hair_slide%1:06:00::,
2786,2786,barrette,3360,02796318-n,barrette%1:06:00::,
2790,2790,bluish,3355,00370869-s,bluish%5:00:00:chromatic:00,
2793,2793,nailfile,3349,03805280-n,nailfile%1:06:00::,
2806,2806,hammerhead,3368,01494475-n,hammerhead%1:05:00::,
2810,2810,smash,3369,01259691-v,break_off%2:35:01::,
2814,2814,smash,3369,00338071-v,break_up%2:30:00::,
2843,2843,ceramic stove,3373,03273740-n,electric_range%1:06:00::,
2861,2861,BLT,3383,07696625-n,ham_sandwich%1:13:00::,
2863,2863,BLT,3383,07698401-n,bacon-lettuce-tomato_sandwich%1:13:00::,
2873,2873,jungle,3385,08439022-n,jungle%1:14:01::,
2875,2875,corner,3382,08659993-n,corner%1:15:01::,
2876,2876,corner,3382,03109881-n,corner%1:06:02::,
2878,2878,drill,3391,01443021-v,drill%2:35:00::,
2881,2881,power drill,3392,03239726-n,drill%1:06:00::,
2885,2885,Rawlplug,3390,03967942-n,plug%1:06:00::,
2886,2886,heel,3399,05578095-n,heel%1:08:00::,
2898,2898,pruning shears,3403,04016684-n,pruning_shears%1:06:00::,
2900,2900,eyeshadow,3388,03309687-n,eyeshadow%1:06:00::,
2903,2903,ankle,3405,05578442-n,ankle%1:08:00::,
2905,2905,army tank,3400,04389033-n,tank%1:06:01::,
2906,2906,velcro,3408,04524594-n,velcro%1:06:00::,
2925,2925,exclamation,3414,06843017-n,exclamation_mark%1:10:00::,
2928,2928,!,3417,,!,
2929,2929,exclamation,3417,,exclamation,
2935,2935,urinary bladder,3407,05512337-n,urinary_bladder%1:08:00::,
2941,2941,),3419,06843393-n,parenthesis%1:10:00::,
2945,2945,,,3422,06844739-n,semicolon%1:10:00::
2949,2949,question mark,3415,06844040-n,question_mark%1:10:00::,
2952,2952,snakes and ladders,3421,00506060-n,snakes_and_ladders%1:04:00::,
2961,2961,:,3420,06842660-n,colon%1:10:00::,
2966,2966,entryphone,3431,03222516-n,doorbell%1:06:00::,
2969,2969,entryphone,3431,03578055-n,intercom%1:06:00::,
2981,2981,#ERROR!,3423,06811867-n,equal_sign%1:10:00::,
2985,2985,embrace,4550,00417859-n,hug%1:04:00::,
2988,2988,open,4549,01652380-a,open%3:00:01::,
2992,2992,/,3424,06844903-n,solidus%1:10:00::,
2995,2995,save up,4556,02265979-v,save%2:40:01::,
2996,2996,actress,4555,09767700-n,actress%1:18:00::,
3027,3027,crash,4551,01562209-v,crash%2:35:02::,
3029,3029,crash,4551,02104373-v,smash%2:38:02::,
3039,3039,unsmooth,4568,02230990-a,coarse%3:00:00::,
3041,3041,cosmonaut,4569,09818022-n,astronaut%1:18:00::,
3042,3042,spaceman,4569,09818022-n,spaceman%1:18:00::,
3044,3044,glued,4566,01059400-a,fixed%3:00:00::,
3046,3046,glued,4566,00159106-s,glued%5:00:00:affixed:00,
3055,3055,aid,4570,02416278-v,collaborate%2:41:00::,
3083,3083,inexpensive,4574,00934199-a,cheap%3:00:00::,
3087,3087,feeding bottle,4577,02877266-n,bottle%1:06:01::,
3088,3088,soft,4578,01152746-a,soft%3:00:01::,
3109,3109,water bottle,4587,02952374-n,canteen%1:06:00::,
3111,3111,water bottle,4587,04557648-n,water_bottle%1:06:00::,
3112,3112,expensive,4589,00933154-a,expensive%3:00:00::,
3114,3114,skittle alley,4579,02882014-n,bowling_alley%1:06:00::,
3116,3116,skittle alley,4579,02882190-n,bowling_alley%1:06:01::,
3124,3124,heated,4583,01249309-s,heated%5:00:00:hot:01,
3128,3128,supper,4592,07575984-n,supper%1:13:00::,
3129,3129,ashtray,4594,02747802-n,ashtray%1:06:00::,
3136,3136,beach kiosk,4598,02873839-n,booth%1:06:00::,
3144,3144,circle,4603,13873502-n,circle%1:25:00::,
3146,3146,light,4604,01906464-s,clean%5:00:01:pure:02,
3156,3156,bumper car,4605,02918964-n,bumper_car%1:06:00::,
3170,3170,sand,4565,15019030-n,sand%1:27:00::,
3171,3171,heart,4613,13865904-n,heart%1:25:00::,
3172,3172,tie,4614,03815615-n,tie%1:06:01::,
3177,3177,shells,4612,01963317-n,ark_shell%1:05:00::,
3182,3182,square,4616,13878634-n,square%1:25:00::,
3184,3184,air mattress,4607,02690809-n,air_mattress%1:06:00::,
3187,3187,roach,4617,02233338-n,cockroach%1:05:00::,
3188,3188,raven,4619,01579260-n,raven%1:05:00::,
3196,3196,dinner,4611,07575726-n,dinner%1:13:00::,
3203,3203,right,4624,02028612-a,right-handed%3:00:00::,
3212,3212,breakfast,4626,07574602-n,breakfast%1:13:00::,
3226,3226,money,4630,13384557-n,money%1:21:00::,
3244,3244,messy,4627,02426042-s,messy%5:00:00:untidy:00,
3254,3254,lit,4640,00475125-a,lighted%3:00:00::,
3255,3255,hard,4637,01150915-a,hard%3:00:01::,
3259,3259,star,4644,13881644-n,star%1:25:00::,
3270,3270,discotheque,4633,03206282-n,disco%1:06:00::,
3274,3274,unsightly,4648,00222543-s,unsightly%5:00:00:ugly:00,
3281,3281,beacon,4646,02814860-n,lighthouse%1:06:00::,
3320,3320,shapes,4651,00027807-n,shape%1:03:00::,
3327,3327,hexagon,4663,13882276-n,hexagon%1:25:00::,
3330,3330,fire,4664,07303585-n,campfire%1:11:00::,
3333,3333,fire,4664,07303335-n,bonfire%1:11:00::,
3336,3336,chilly,4661,07721456-n,chili%1:13:00::,
3343,3343,big,4658,01382086-a,big%3:00:01::,
3351,3351,inundation,4669,11454591-n,flood%1:19:00::,
3354,3354,inundation,4669,01257542-n,flood%1:04:00::,
3357,3357,inundation,4669,00329819-n,flood%1:04:01::,
3360,3360,inundation,4669,00217152-v,flood%2:30:00::,
3363,3363,inundation,4669,07349299-n,tsunami%1:11:00::,
3440,3440,left,4672,05565548-n,left%1:08:00::,
3445,3445,left hand,4672,02029167-a,left-handed%3:00:00::,
3455,3455,adult male,4665,02472293-n,man%1:05:01::,
3458,3458,sparrow,4657,01527347-n,hedge_sparrow%1:05:00::,
3459,3459,sparrow,4657,01539573-n,sparrow%1:05:00::,
3462,3462,slowly,4676,00980527-a,slow%3:00:01::,
3482,3482,get up from chair,4677,01546768-v,stand_up%2:35:03::,
3486,3486,passbook,4678,13414159-n,bankbook%1:21:00::,
3489,3489,penny bank,4666,03935335-n,piggy_bank%1:06:00::,
3491,3491,penny bank,4666,04139859-n,savings_bank%1:06:00::,
3492,3492,curved line,4681,13867641-n,curve%1:25:00::,
3496,3496,wavy line,4682,00911762-s,crinkled%5:00:00:uneven:00,
3497,3497,wavy line,4682,02315002-a,curved%3:00:00::,
3518,3518,straight line,4684,13869991-n,straight_line%1:25:00::,
3521,3521,lighter,4692,03666591-n,lighter%1:06:00::,
3534,3534,soak,4697,00216216-v,soak%2:30:01::,
3538,3538,purse,4698,04026417-n,purse%1:06:02::,
3539,3539,roller coaster,4699,04102406-n,roller_coaster%1:06:00::,
3546,3546,tea,4695,07575510-n,tea%1:13:01::,
3553,3553,voiceless,4702,00152629-s,speechless%5:00:00:inarticulate:00,
3557,3557,voiceless,4702,00151855-s,dumb%5:00:01:inarticulate:00,
3562,3562,karabiner,4701,02960690-n,carabiner%1:06:00::,
3564,3564,wave,4706,07352190-n,wave%1:11:01::,
3567,3567,ordered,4707,02423284-s,neat%5:00:00:tidy:00,
3570,3570,ordered,4707,01681028-a,arranged%3:00:00::,
3571,3571,crooked line,4683,02311544-a,crooked%3:00:01::,
3572,3572,crooked line,4683,08593262-n,line%1:15:00::,
3573,3573,crooked line,4683,01961048-s,asymmetrical%5:00:00:irregular:00,
3574,3574,ferris wheel,4704,03329302-n,ferris_wheel%1:06:00::,
3580,3580,medium-size,4693,02223659-s,medium-sized%5:00:00:sized:00,
3588,3588,elliptical,4711,13878306-n,oval%1:25:00::,
3592,3592,elliptical,4711,02046199-s,oval%5:00:00:rounded:00,
3603,3603,piolet,4721,03556679-n,ice_ax%1:06:00::,
3620,3620,tobacco pipe,4722,03945167-n,pipe%1:06:01::,
3636,3636,pentagon,4715,13882201-n,pentagon%1:25:00::,
3645,3645,flea,4727,02186153-n,flea%1:05:00::,
3647,3647,Havana cigar,4728,03030035-n,cigar%1:06:00::,
3656,3656,rhombus,4734,13882961-n,rhombus%1:25:00::,
3663,3663,weigh,4717,02704818-v,weigh%2:42:01::,
3675,3675,sleeping bag,4738,04235860-n,sleeping_bag%1:06:00::,
3676,3676,rectangle,4731,13883346-n,rectangle%1:25:00::,
3680,3680,salted,4739,01073311-s,salted%5:00:00:preserved:02,
3682,3682,dry clothes,4741,00219403-v,dry%2:30:00::,
3700,3700,man,4744,10601451-n,sir%1:18:00::,
3713,3713,bumpy,4737,02238462-a,rough%3:00:00::,
3715,3715,surfboard,4752,04363559-n,surfboard%1:06:00::,
3717,3717,parasol,4746,02763901-n,awning%1:06:00::,
3719,3719,parasol,4746,03889871-n,parasol%1:06:00::,
3731,3731,unclean,4750,00421590-s,filthy%5:00:00:dirty:01,
3737,3737,woman,4745,06341431-n,mrs%1:10:00::,
3740,3740,woman,4745,10243137-n,lady%1:18:02::,
3743,3743,woman,4745,04219277-n,silhouette%1:06:00::,
3744,3744,credit card,4751,13376012-n,credit_card%1:21:00::,
3748,3748,seism,4755,07428954-n,earthquake%1:11:00::,
3752,3752,seism,4755,11434016-n,catastrophe%1:19:00::,
3760,3760,seism,4755,07429484-n,tremor%1:11:00::,
3768,3768,louse,4720,02183857-n,louse%1:05:01::,
3772,3772,louse,4720,02184589-n,head_louse%1:05:00::,
3776,3776,beach towel,4758,02814428-n,beach_towel%1:06:00::,
3782,3782,funfair stall,4760,00504844-n,tombola%1:04:00::,
3787,3787,triangle,4763,13879320-n,triangle%1:25:00::,
3791,3791,sailboard,4753,01948450-v,windsurf%2:38:00::,
3798,3798,trapezoid,4761,13881512-n,trapezoid%1:25:00::,
3800,3800,cello,4771,02992211-n,cello%1:06:00::,
3804,3804,1 cent,4775,13390626-n,penny%1:21:00::,
3805,3805,cent,4775,13390626-n,cent%1:21:00::,
3813,3813,water glass,4768,04559910-n,water_glass%1:06:00::,
3831,3831,age-worn,4770,02494923-a,used%3:00:00::,
3835,3835,age-worn,4770,02580449-a,worn%3:00:00::,
3865,3865,magpie,4766,01582220-n,magpie%1:05:00::,
3870,3870,blue,4869,00370869-s,blue%5:00:00:chromatic:00,
3874,3874,cardigan,4872,02963159-n,cardigan%1:06:00::,
3892,3892,fridge freezer,4876,03273913-n,fridge%1:06:00::,
3895,3895,fridge freezer,4876,04070727-n,refrigerator%1:06:00::,
3910,3910,wipe off dust,4878,01392918-v,wipe_off%2:35:00::,
3932,3932,hand cream,4873,03484487-n,hand_cream%1:06:00::,
3936,3936,car salesroom,4883,04209811-n,showroom%1:06:00::,
3940,3940,car salesroom,4883,09951717-n,concessionaire%1:18:00::,
3943,3943,light-green,4886,00375969-s,light-green%5:00:00:chromatic:00,
3951,3951,dark green,4887,00375969-s,green%5:00:00:chromatic:00,
3952,3952,dark-green,4887,00375969-s,dark-green%5:00:00:chromatic:00,
3954,3954,corn,4879,07731952-n,corn%1:13:00::,
3956,3956,corn,4879,12144580-n,corn%1:20:02::,
3981,3981,five,4893,13744521-n,five%1:23:00::,
3987,3987,basketball,4918,02802426-n,basketball%1:06:00::,
3989,3989,basketball,4918,02778669-n,ball%1:06:01::,
3999,3999,swedish bench,4919,02828884-n,bench%1:06:00::,
4011,4011,hobbyhorse,4923,03523633-n,hobby%1:06:00::,
4017,4017,racing boat,4920,04037964-n,racing_boat%1:06:00::,
4027,4027,cone,4928,03089348-n,cone%1:06:00::,
4036,4036,tractor trailer,4926,04467665-n,trailer_truck%1:06:00::,
4041,4041,tractor trailer,4926,04490091-n,truck%1:06:00::,
4059,4059,standing lamp,4937,03367059-n,floor_lamp%1:06:00::,
4067,4067,table knife,4931,04380346-n,table_knife%1:06:00::,
4082,4082,electric shaver,4941,04185804-n,shaver%1:06:00::,
4092,4092,drinking chocolate,4940,07921360-n,chocolate_milk%1:13:00::,
4097,4097,kitchen table,4943,03620967-n,kitchen_table%1:06:00::,
4106,4106,construction blocks,4935,02852523-n,block%1:06:00::,
4114,4114,perforate,4949,01442779-v,punch%2:35:01::,
4118,4118,dining-room table,4944,03202354-n,dinner_table%1:06:00::,
4122,4122,dining-room table,4944,03201035-n,dining-room_table%1:06:00::,
4124,4124,fingerpaint,4950,03342015-n,fingerpaint%1:06:00::,
4128,4128,table lamp,4936,04380533-n,table_lamp%1:06:00::,
4132,4132,table lamp,4936,03272383-n,electric_lamp%1:06:00::,
4135,4135,cuddly toy,4945,04399382-n,teddy%1:06:01::,
4166,4166,chalk and eraser,4965,03294833-n,eraser%1:06:00::,
4179,4179,shuttelcock,4969,04212282-n,shuttle%1:06:02::,
4186,4186,omelette,4967,07842753-n,omelette%1:13:00::,
4189,4189,tennis court,5068,04409712-n,tennis_court%1:06:00::,
4192,4192,basketball court,5066,02802544-n,basketball_court%1:06:00::,
4194,4194,Christmas stocking,5065,03026506-n,christmas_stocking%1:06:00::,
4208,4208,volleyball court,5069,04540153-n,volleyball_court%1:06:00::,
4211,4211,handball court,5067,03482988-n,handball_court%1:06:00::,
4228,4228,Ñ,5085,06824227-n,capital%1:10:00::,
4235,4235,athletics track,5086,00439826-n,track_and_field%1:04:00::,
4243,4243,ski trail,5087,04231575-n,ski_run%1:06:00::,
4247,4247,ski trail,5087,08652376-n,ski_resort%1:15:00::,
4250,4250,ice-skating rink,5088,03558176-n,ice_rink%1:06:00::,
4255,4255,creche,5089,03129636-n,creche%1:06:01::,
4261,4261,percentage,5093,13817526-n,percent%1:24:00::,
4266,4266,hashtag,5095,06806469-n,symbol%1:10:00::,
4272,4272,dollar mark,5091,06821422-n,dollar_mark%1:10:00::,
4276,4276,dollar mark,5091,06821581-n,dollar_sign%1:10:01::,
4283,4283,climbing wall,5090,00326094-n,rock_climbing%1:04:00::,
4291,4291,cigarette pack,5101,04442831-n,tobacco%1:06:00::,
4295,4295,cigarette pack,5101,03030663-n,cigarette%1:06:00::,
4299,4299,cigarette pack,5101,03870546-n,pack%1:06:00::,
4301,4301,fairy lights,5083,03318294-n,fairy_light%1:06:00::,
4307,4307,caseworker,5104,10620027-n,social_worker%1:18:00::,
4310,4310,below,5355,00080039-r,below%4:02:01::,
4311,4311,beneath,5355,00080039-r,beneath%4:02:00::,
4314,4314,funfair stall,5102,00519333-n,fair%1:04:01::,
4329,4329,end,5358,08567877-n,finish%1:15:00::,
4331,4331,end,5358,00210518-n,finish%1:04:00::,
4333,4333,end,5358,08565894-n,end%1:15:01::,
4336,4336,Africa,5364,09189411-n,africa%1:17:00::,
4342,4342,fast,5306,00032733-s,nimble%5:00:00:active:01,
4348,4348,fast,5306,00979366-s,quick%5:00:00:fast:01,
4354,4354,fast,5306,00166875-r,in_short_order%4:02:00::,
4360,4360,fast,5306,00105603-r,quick%4:02:00::,
4366,4366,fast,5306,00978199-s,swift%5:00:00:fast:01,
4372,4372,fast,5306,00976508-a,fast%3:00:01::,
4377,4377,fasten,5357,01367862-v,button%2:35:00::,
4388,4388,sharpened,5362,00802844-s,sharpened%5:00:00:sharp:00,
4391,4391,sharpened,5362,00800826-a,sharp%3:00:00::,
4393,4393,bathrobe,5369,02807616-n,bathrobe%1:06:00::,
4397,4397,artichoke,5370,07718747-n,artichoke%1:13:00::,
4408,4408,separate,5371,01556921-v,separate%2:35:01::,
4413,4413,joint,5367,02268133-s,both%5:00:00:some:00,
4418,4418,joint,5367,00116791-r,together%4:02:02::,
4423,4423,joint,5367,02111684-a,joint%3:00:00::,
4429,4429,around,5376,00071050-r,around%4:02:00::,
